imdb_id,title,release_year,budget,production_companies,production_countries,spoken_languages
tt0075909,Damnation Alley,1977,17000000,20th Century Fox,United States of America,English
tt13429928,Operation Seawolf,2022,15000,Relis Pic,United States of America,English
tt0117692,Sometimes They Come Back... Again,1996,3000000,Trimark Pictures,United States of America,English
tt1522835,Sherlock Holmes,2010,1000000,The Asylum,"United Kingdom, United States of America",English
tt0091472,The Manhattan Project,1986,18000000,"Gladden Entertainment, 20th Century Fox",United States of America,English
tt2198241,The Outsider,2014,4000000,"Hollywood Media Bridge, Zero Gravity Management, Premiere Entertainment Group",United States of America,English
tt0349169,Breakin' All the Rules,2004,10000000,"Screen Gems, Breakup Productions",United States of America,English
tt0257510,Crocodile 2: Death Swamp,2002,2200000,"Martien Holdings A.V.V., Millennium Media",United States of America,English
tt1520494,Blinky™,2011,61733,,"United States of America, Ireland",English
tt0400435,The Five People You Meet In Heaven,2004,20000000,,United States of America,English
tt0863136,Peter & the Wolf,2006,2300000,"Se-Ma-For, Storm Studios, Archangel, Breakthru Films, Channel 4 Television, TV UNAM","Mexico, Norway, Poland, Switzerland, United Kingdom",English
tt0125971,Outside Providence,1999,7000000,"Eagle Beach Productions, Miramax",United States of America,English
tt2201548,A Teacher,2013,100000,Oscilloscope,United States of America,English
tt0422861,The Oh in Ohio,2006,5000000,"Cold Iron Pictures, Ambush Entertainment, AV Club, The",United States of America,English
tt0083064,Sharky's Machine,1981,17500000,"Deliverance Productions, Warner Bros. Pictures",United States of America,English
tt0901481,Eichmann,2007,8000000,"Entertainment Motion Pictures, uMedia, HCC Media Group, Grand Hotel Pictures, Thema Production, uFilm","Hungary, United Kingdom","Spanish, English"
tt3704298,Vincent N Roxxy,2016,5000000,"Bron Capital Partners, Unified Pictures",United States of America,English
tt5033790,Banking on Bitcoin,2016,100000,"Dynamic Range, Downtown Community Television Center, Periscope Entertainment",United States of America,English
tt0099030,The Amityville Curse,1990,750000,"CFCF-TV, Allegro Films","Canada, United States of America",English
tt0079576,More American Graffiti,1979,2500000,"Universal Pictures, Lucasfilm Ltd.",United States of America,"English, Icelandic"
tt0247444,Juwanna Mann,2002,15600000,"Morgan Creek, Warner Bros. Pictures",United States of America,English
tt1934458,Under the Bed,2012,1000000,"Site B, Through The Heart",United States of America,English
tt3715152,Shooting Stars,2023,25000000,"Universal Pictures, SpringHill Entertainment, Tangerine Pictures, Cold Front Productions",United States of America,"English, French"
tt13243898,The Mole: Undercover in North Korea,2020,2355484,"Wingman Media, DR, SVT, BBC, Electric Parc, Piraya Film","Denmark, Norway, Sweden, United Kingdom","Danish, Spanish, English, Korean"
tt0360323,10th & Wolf,2006,8000000,Suzanne DeLaurentiis Productions,United States of America,English
tt1361313,The Extra Man,2010,7000000,"Wild Bunch, Likely Story, 3 Arts Entertainment","France, United States of America",English
tt0290210,Max,2002,11000000,"Pathé Pictures International, Film Council, Alliance Atlantis, AAMPI Inc., H2O Motion Pictures, Aconit Pictures, JAP Films, Natural Nylon II, Neue Bioskop Film","Canada, Hungary, United Kingdom",English
tt0120478,Star Kid,1997,12000000,"Trimark Pictures, Manny Coto Productions",United States of America,English
tt0436613,Murderball,2005,300000,,United States of America,English
tt13270424,Brian and Charles,2022,1200000,"Bankside Films, BFI, Film4 Productions, Great Point Media, Focus Features",United Kingdom,English
tt0096926,The Big Picture,1989,5000000,Columbia Pictures,United States of America,English
tt0106579,"Clean, Shaven",1993,68000,"DSM III, Warner Bros. Pictures",United States of America,English
tt0098385,Stepfather 2,1989,1500000,"Part II Productions, Millimeter Films, ITC Entertainment","United States of America, United Kingdom",English
tt0469640,Bathory: Countess of Blood,2008,17610801,"J&J JAKUBISKO FILM EUROPE Production s.r.o., Eurofilm Stúdió, J&J Jakubisko Film, Lunar Films, Concorde Film Trust, Fonds Eurimages du Conseil de l'Europe, Ministry of Culture of the Slovak Republic, Státní fond ČR pro podporu a rozvoj české kinematografie","United Kingdom, Hungary, Slovakia, France, Czech Republic",English
tt0093072,The Garbage Pail Kids Movie,1987,1000000,"Topps Chewing Gum, Atlantic Releasing Corporation, Atlantic Entertainment Group",United States of America,English
tt0097142,Dad,1989,19000000,"Universal Pictures, Amblin Entertainment",United States of America,English
tt0067454,Multiple Maniacs,1970,5000,Dreamland Studios,United States of America,English
tt0120530,Once Upon a Time in China and America,1997,12000000,"Win's Entertainment Ltd., China Star Entertainment","United States of America, Hong Kong","Cantonese, English"
tt0117791,Surviving Picasso,1996,16000000,Merchant Ivory Productions,United States of America,"German, English"
tt0065488,The Boys in the Band,1970,5500000,"Leo Films, Cinema Center Films",United States of America,English
tt0068595,Flesh Gordon,1974,700000,Graffiti Productions,United States of America,English
tt0120613,A Walk on the Moon,1999,14000000,"Miramax, Village Roadshow Pictures, Groucho II Film Partnership, Punch 21 Productions",United States of America,English
tt0127919,Tale of the Mummy,1998,8000000,"7th Voyage, Centurion, Cine Grande Corporation, KNB EFX Group, The Carousel Picture Company, The Pharaohs Company Ltd., Brimstone Entertainment LLC, Muraglia/Sladek Filmworks, Telepool","Germany, Luxembourg, United Kingdom, United States of America",English
tt2249081,The Forgiven,2018,15000000,"Light and Dark Films, Jeff Rice Films, Lionsgate, LB Entertainment, 13 Films","South Africa, United Kingdom",English
tt0102722,Prospero's Books,1991,1738125,"Caméra One, Allarts, Cinéa","Japan, United Kingdom, France, Netherlands, Italy",English
tt0114697,Top Dog,1995,6000000,,United States of America,English
tt0469062,Danika,2006,5000000,"Blue Omega Entertainment, Danika LLC, Roberts/David Films, Sententia Entertainment",United States of America,English
tt1548628,Scream of the Banshee,2011,2000000,"After Dark Films, Bomar OOD",United States of America,"English, Serbian"
tt0091814,Quicksilver,1986,10000000,Columbia Pictures,United States of America,"English, German"
tt1129441,ThanksKilling,2008,3500,In Broad Daylight Films,United States of America,English
tt0071408,Deranged,1974,200000,"American International Pictures, Karr International Pictures","Canada, United States of America",English
tt0076809,Tentacles,1977,750000,"American International Pictures, Esse Ci Cinematografica","Italy, United States of America","Italian, English"
tt0078846,Beneath the Valley of the Ultra-Vixens,1979,239000,RM Films International,United States of America,English
tt1190617,An American Carol,2008,20000000,Mpower Pictures,United States of America,English
tt0072761,Capone,1975,970000,Santa Fe Productions (I),United States of America,"Italian, English"
tt0136244,Hideous Kinky,1998,12000000,"L Films, Arts Council of England, AMLF, BBC, The Film Consortium, Greenpoint Films","France, United Kingdom","Arabic, French, English"
tt0479162,Special,2006,1000000,Rival Pictures,United States of America,English
tt0345461,The Detonator,2006,15000000,"Andrew Stevens Entertainment, Castel Film, Donald Kushner Entertainment","United States of America, Romania",English
tt0072737,Breakout,1975,1000000,Columbia Pictures,United States of America,"English, Spanish"
tt0271219,Tadpole,2002,150000,"Dolly Hall Productions, IFC Productions, InDigEnt (Independent Digital Entertainment), Miramax",United States of America,"English, French"
tt7531096,StarDog and TurboCat,2019,2100000,"Head Gear Films, Metrol Technology, Red Star 3D",United Kingdom,English
tt0099750,Heart Condition,1990,10000000,New Line Cinema,United States of America,"Afrikaans, English"
tt1034302,The Cry of the Owl,2009,11500000,"MACT Productions, Myriad Pictures, Sienna Films, Studio Hamburg International Production (SHIP), BBC Film","Canada, France, Germany, United States of America",English
tt0101625,Once Upon a Crime,1992,18000000,"Ascot Film, Metro-Goldwyn-Mayer, Dino de Laurentiis Communications","Germany, United States of America",English
tt0120836,Lost & Found,1999,30000000,"Dinamo Entertainment, Alcon Entertainment",United States of America,English
tt0081400,Raise the Titanic,1980,36000000,ITC Entertainment,United Kingdom,English
tt0814331,Spring Breakdown,2009,12300000,Code Entertainment,United States of America,English
tt0082338,Turkey Shoot,1982,32000000,"FGH, Hemdale Film, Filmco Limited","Australia, United Kingdom",English
tt1043838,Conspiracy,2008,8000000,Hollywood Media Bridge,United States of America,"Arabic, Russian, French, Spanish, English"
tt0433350,Boy Culture,2006,500000,"Boy Culture LLC, TLA Releasing",United States of America,English
tt3291150,Expend4bles,2023,100000000,"Millennium Media, Campbell Grobman Films, Lionsgate",United States of America,English
tt0458480,Simon Says,2007,3000000,"Blue Cactus Pictures, Darkmoon Pictures",United States of America,English
tt0109447,Clifford,1994,19000000,"Orion Pictures, Morra, Brezner, Steinberg and Tenenbaum Entertainment (MBST)",United States of America,English
tt4054004,Virtual Revolution,2016,3200000,Lidderdalei Productions,"Canada, France, United States of America",English
tt4044464,Adulterers,2016,750000,Datari Turner Productions,United States of America,English
tt1547230,Judy Moody and the Not Bummer Summer,2011,20000000,"Relativity Media, Smokewood Entertainment",United States of America,English
tt0220100,Timecode,2000,4000000,"Red Mullet Productions, Screen Gems",United States of America,English
tt0918511,A Dennis the Menace Christmas,2007,2000000,"Sneak Preview Entertainment, Valkyrie Films","Canada, United States of America",English
tt2207484,Muck,2015,250000,"WithanO Productions, Universal Studios Sound Facilities",United States of America,English
tt0303353,The Kid Stays in the Picture,2002,40000,"Ministry of Propaganda Films, Woodland Pictures LLC, Highway Films, Robert Evans Company",United States of America,English
tt1792543,The Reunion,2011,6000000,WWE Studios,United States of America,"English, Spanish"
tt0812352,Nine Miles Down,2009,22000000,A-Mark Entertainment,"Australia, United Kingdom, United States of America, Hungary",English
tt1134664,Boogie Woogie,2009,6000000,"IFC Films, Arcade Films, The Works International, Constance Media, Firefly Films, Muse Productions, P&C Arcade Film Fund, Magna Films, S Films, Autonomous, Colourframe",United Kingdom,English
tt1396523,Revenge of the Green Dragons,2014,5000000,"Artfire Films, The 7th Floor, Initial A Entertainment, IM Global Octane","Hong Kong, United States of America","Mandarin, English"
tt0084090,Inseminoid,1981,2000000,Jupiter Film Productions,United Kingdom,English
tt0385639,Death Bed: The Bed That Eats,1977,30000,,United States of America,English
tt5153860,Female Fight Squad,2017,2000000,"Tadross Media Group, Cineville, FFC Productions, Parkside Pictures",United States of America,English
tt0086036,Of Unknown Origin,1983,4000000,"Canadian Film Development Corporation (CFDC), Famous Players Limited, Warner Bros. Pictures, Les Productions Mutuelles Ltée","Canada, United States of America",English
tt1718158,Generation Um...,2012,1700000,"Company Films, Voltage Pictures",United States of America,English
tt0783608,The Walker,2007,10000000,"Kintop Pictures, Isle of Man Film, Paul Schrader Productions, Ingenious Media, The Walk","United Kingdom, United States of America",English
tt1270291,Hunter Prey,2010,425000,"NBV Productions, Montauk Films",United States of America,English
tt0077147,The Rutles: All You Need Is Cash,1978,200000,"Above Average Production, Broadway Video, Rutle","United States of America, United Kingdom",English
tt2518848,500 MPH Storm,2013,300000,"Indy Entertainment, The Asylum",United States of America,"English, German"
tt0156323,Screwed,2000,10000000,"Universal Pictures, Robert Simonds Productions",United States of America,English
tt1870527,Remains,2011,750000,,United States of America,"German, English"
tt0101356,Another You,1991,17000000,TriStar Pictures,United States of America,English
