name,domestic_gross,num_movies,avg_gross
Connie Britton,"$41,462,466",5,"$8,292,493"
Lucy Hale,"$41,411,015",13,"$3,185,463"
Tyler Posey,"$41,411,015",5,"$8,282,203"
Elvis Presley,"$41,333,420",11,"$3,757,584"
Adam Brody,"$41,265,928",9,"$4,585,103"
Robert Forster,"$41,252,096",11,"$3,750,191"
Martin Landau,"$41,243,818",17,"$2,426,107"
Rebecca Gayheart,"$41,193,527",2,"$20,596,764"
Rob Huebel,"$41,152,203",4,"$10,288,051"
Ben Falcone,"$41,152,203",1,"$41,152,203"
Tom Lennon,"$41,152,203",1,"$41,152,203"
Brooklyn Decker,"$41,152,203",1,"$41,152,203"
Annalise Basso,"$41,024,340",6,"$6,837,390"
Jesse Metcalfe,"$41,011,711",9,"$4,556,857"
Ashanti,"$41,011,711",4,"$10,252,928"
Georgina Campbell,"$40,923,349",4,"$10,230,837"
Barry Bostwick,"$40,883,848",6,"$6,813,975"
Aamir Khan,"$40,857,529",6,"$6,809,588"
Sturgill Simpson,"$40,774,679",1,"$40,774,679"
Madeleine Yuna Voyles,"$40,774,679",1,"$40,774,679"
Chrissy Metz,"$40,713,082",2,"$20,356,541"
Marcel Ruiz,"$40,713,082",1,"$40,713,082"
Michelle Trachtenberg,"$40,617,072",2,"$20,308,536"
Kate Maberly,"$40,593,286",1,"$40,593,286"
Lisa Maxwell,"$40,577,001",1,"$40,577,001"
Stephen Garlick,"$40,577,001",1,"$40,577,001"
Joel McHale,"$40,455,854",6,"$6,742,642"
Cecil Parker,"$40,423,213",2,"$20,211,607"
Kyle MacLachlan,"$40,417,362",6,"$6,736,227"
Alex Etel,"$40,412,817",2,"$20,206,409"
John Mills,"$40,405,274",6,"$6,734,212"
Fred MacMurray,"$40,400,000",8,"$5,050,000"
Andy Ho,"$40,400,000",1,"$40,400,000"
Tommy Kirk,"$40,400,000",1,"$40,400,000"
Milton Reid,"$40,400,000",1,"$40,400,000"
James MacArthur,"$40,400,000",1,"$40,400,000"
Kevin Corcoran,"$40,400,000",1,"$40,400,000"
Dorothy McGuire,"$40,400,000",3,"$13,466,667"
Larry Taylor,"$40,400,000",1,"$40,400,000"
Janet Munro,"$40,400,000",2,"$20,200,000"
Sessue Hayakawa,"$40,400,000",1,"$40,400,000"
Laura Harris,"$40,283,321",1,"$40,283,321"
Leelee Sobieski,"$40,281,684",5,"$8,056,337"
Cleopatra Coleman,"$40,153,078",6,"$6,692,180"
Lilly Bartlam,"$40,127,371",1,"$40,127,371"
Iain Armitage,"$40,127,371",1,"$40,127,371"
Will Brisbin,"$40,127,371",1,"$40,127,371"
Shayle Simons,"$40,127,371",1,"$40,127,371"
Kingsley Marshall,"$40,127,371",1,"$40,127,371"
Jimmy Kimmel,"$40,127,371",1,"$40,127,371"
Keegan Hedley,"$40,127,371",1,"$40,127,371"
Sanoe Lake,"$40,118,420",1,"$40,118,420"
Marques Houston,"$40,066,497",2,"$20,033,249"
Stockard Channing,"$40,055,264",2,"$20,027,632"
Dave Sheridan,"$40,041,683",3,"$13,347,228"
Molly Belle Wright,"$40,022,745",2,"$20,011,373"
Pete Holmes,"$40,022,745",1,"$40,022,745"
E.G. Marshall,"$39,980,657",3,"$13,326,886"
Mark Nelson,"$39,754,601",1,"$39,754,601"
Jeannine Taylor,"$39,754,601",1,"$39,754,601"
Harry Crosby,"$39,754,601",1,"$39,754,601"
Ari Lehman,"$39,754,601",1,"$39,754,601"
Laurie Bartram,"$39,754,601",1,"$39,754,601"
Damian Lewis,"$39,751,753",6,"$6,625,292"
Charlie Cox,"$39,704,272",3,"$13,234,757"
Ryan Hurst,"$39,692,139",1,"$39,692,139"
Big Boi,"$39,534,785",3,"$13,178,262"
Ron Eldard,"$39,472,688",4,"$9,868,172"
Koji Yakusho,"$39,468,868",6,"$6,578,145"
Christina Aguilera,"$39,440,655",1,"$39,440,655"
Katie Cassidy,"$39,422,507",3,"$13,140,836"
Victor Ortiz,"$39,322,544",1,"$39,322,544"
Robert Davi,"$39,322,544",4,"$9,830,636"
Kevin Smith,"$39,311,982",7,"$5,615,997"
Dorothy Lamour,"$39,200,000",8,"$4,900,000"
Taylor Dooley,"$39,177,684",1,"$39,177,684"
Colin Egglesfield,"$39,046,489",4,"$9,761,622"
Kiersey Clemons,"$38,967,055",13,"$2,997,466"
Brian Bradley Jr,"$38,934,842",1,"$38,934,842"
Teo Halm,"$38,934,842",1,"$38,934,842"
Michael Moore,"$38,901,910",2,"$19,450,955"
Diego Boneta,"$38,822,780",5,"$7,764,556"
Julianne Nicholson,"$38,809,385",5,"$7,761,877"
Ellen Greene,"$38,747,385",1,"$38,747,385"
Vincent Gardenia,"$38,747,385",1,"$38,747,385"
Sam Huntington,"$38,574,236",5,"$7,714,847"
Rowan Blanchard,"$38,536,376",1,"$38,536,376"
Mason Cook,"$38,536,376",1,"$38,536,376"
Tawny Kitaen,"$38,435,947",1,"$38,435,947"
Adrian Zmed,"$38,435,947",1,"$38,435,947"
William Tepper,"$38,435,947",1,"$38,435,947"
Emory Cohen,"$38,359,299",6,"$6,393,217"
Jovan Adepo,"$38,324,512",4,"$9,581,128"
Callum Keith Rennie,"$38,318,151",3,"$12,772,717"
Sean Maguire,"$38,233,676",1,"$38,233,676"
Ken Davitian,"$38,233,676",2,"$19,116,838"
Hero Fiennes Tiffin,"$38,219,939",7,"$5,459,991"
Frank Sinatra,"$38,216,923",7,"$5,459,560"
Fred Ward,"$38,167,084",3,"$12,722,361"
Jeong Ji-hoon,"$38,122,883",1,"$38,122,883"
Michael Rosenbaum,"$38,116,707",3,"$12,705,569"
Alicia Witt,"$38,116,707",4,"$9,529,177"
Matt Passmore,"$38,092,760",2,"$19,046,380"
Hannah Emily Anderson,"$38,052,832",3,"$12,684,277"
Laura Vandervoort,"$38,052,832",6,"$6,342,139"
Cle Bennett,"$38,052,832",2,"$19,026,416"
Gina Philips,"$37,904,175",1,"$37,904,175"
Jonathan Breck,"$37,904,175",1,"$37,904,175"
Chyler Leigh,"$37,882,551",1,"$37,882,551"
Cody McMains,"$37,882,551",1,"$37,882,551"
Eric Jungmann,"$37,882,551",1,"$37,882,551"
Mia Kirshner,"$37,882,551",2,"$18,941,276"
Joanna Garcia,"$37,882,551",2,"$18,941,276"
Mare Winningham,"$37,800,000",1,"$37,800,000"
Kelly Reno,"$37,799,643",1,"$37,799,643"
David Yost,"$37,785,198",1,"$37,785,198"
Karan Ashley,"$37,785,198",1,"$37,785,198"
Amy Jo Johnson,"$37,785,198",1,"$37,785,198"
Steve Cardenas,"$37,785,198",2,"$18,892,599"
Misty Upham,"$37,738,810",1,"$37,738,810"
Heather Locklear,"$37,678,641",3,"$12,559,547"
Liam Aiken,"$37,667,746",3,"$12,555,915"
Vincent Spano,"$37,612,143",2,"$18,806,072"
Alec Guinness,"$37,574,781",7,"$5,367,826"
Penelope Ann Miller,"$37,548,068",4,"$9,387,017"
Richard Kind,"$37,516,682",7,"$5,359,526"
DeRay Davis,"$37,508,056",3,"$12,502,685"
Alex O'Loughlin,"$37,504,477",2,"$18,752,239"
Jack Hawkins,"$37,495,385",2,"$18,747,693"
Robert Preston,"$37,478,460",4,"$9,369,615"
Mark Lester,"$37,402,877",1,"$37,402,877"
Boris Kodjoe,"$37,347,661",2,"$18,673,831"
Jack Huston,"$37,339,851",8,"$4,667,481"
Irene Cara,"$37,336,829",3,"$12,445,610"
Tasha Smith,"$37,295,394",1,"$37,295,394"
Valarie Pettiford,"$37,295,394",1,"$37,295,394"
Taryn Manning,"$37,271,923",8,"$4,658,990"
Jeremy Allen White,"$37,249,376",5,"$7,449,875"
Britney Spears,"$37,188,667",1,"$37,188,667"
Tom Hollander,"$37,176,373",1,"$37,176,373"
Rockmond Dunbar,"$37,105,289",2,"$18,552,645"
John D'Leo,"$36,918,811",1,"$36,918,811"
Jamal Woolard,"$36,843,682",3,"$12,281,227"
Catherine Mary Stewart,"$36,800,789",3,"$12,266,930"
Ben Aldridge,"$36,781,983",2,"$18,390,992"
Michael Parks,"$36,722,006",5,"$7,344,401"
Ben Chaplin,"$36,697,824",3,"$12,232,608"
Rob Brydon,"$36,664,295",6,"$6,110,716"
Jenn Proske,"$36,661,504",1,"$36,661,504"
Chris Riggi,"$36,661,504",1,"$36,661,504"
Jane Krakowski,"$36,596,713",5,"$7,319,343"
Adam Herschman,"$36,580,083",1,"$36,580,083"
Maria Thayer,"$36,580,083",1,"$36,580,083"
Miles O'Keefe,"$36,565,000",1,"$36,565,000"
Will Forte,"$36,498,509",15,"$2,433,234"
Marisol Nichols,"$36,470,465",1,"$36,470,465"
Katharine Ross,"$36,448,895",5,"$7,289,779"
Alek Skarlatos,"$36,276,286",1,"$36,276,286"
Spencer Stone,"$36,276,286",1,"$36,276,286"
Anthony Sadler,"$36,276,286",1,"$36,276,286"
Beau Knapp,"$36,261,763",5,"$7,252,353"
Yaya DaCosta,"$36,261,763",1,"$36,261,763"
Shiva Negar,"$36,249,674",2,"$18,124,837"
Sid Caesar,"$36,145,695",1,"$36,145,695"
Marty Feldman,"$36,145,695",1,"$36,145,695"
Gina Gershon,"$36,127,540",10,"$3,612,754"
Christopher McDonald,"$36,123,689",9,"$4,013,743"
Katie Holmes,"$36,111,835",13,"$2,777,833"
Tiya Sircar,"$36,076,121",3,"$12,025,374"
Skyler Stone,"$36,076,121",1,"$36,076,121"
Marlon Brando,"$36,032,635",11,"$3,275,694"
Nazanin Boniadi,"$36,029,977",4,"$9,007,494"
Kevin Downes,"$36,021,328",3,"$12,007,109"
Gloria Grahame,"$36,000,000",2,"$18,000,000"
Joan Leslie,"$35,900,000",2,"$17,950,000"
Yvette Mimieux,"$35,841,901",1,"$35,841,901"
Maximilian Schell,"$35,841,901",1,"$35,841,901"
Joseph Bottoms,"$35,841,901",1,"$35,841,901"
Tommy Dewey,"$35,820,320",3,"$11,940,107"
Rick Springfield,"$35,692,653",2,"$17,846,327"
Jonathan Beckerman,"$35,623,801",1,"$35,623,801"
Holt McCallany,"$35,611,828",3,"$11,870,609"
Stanley Simons,"$35,611,828",1,"$35,611,828"
Dorsey Wright,"$35,590,000",2,"$17,795,000"
Bianca Santos,"$35,529,948",3,"$11,843,316"
Trevor Gagnon,"$35,463,109",2,"$17,731,555"
Yaphet Kotto,"$35,400,000",1,"$35,400,000"
Atticus Shaffer,"$35,287,788",1,"$35,287,788"
James Hiroyuki Liao,"$35,287,788",1,"$35,287,788"
Ingrid Bergman,"$35,262,500",5,"$7,052,500"
Kristen Johnston,"$35,262,270",2,"$17,631,135"
Madelaine Petsch,"$35,202,562",3,"$11,734,187"
Froy Gutierrez,"$35,202,562",1,"$35,202,562"
Jermaine Fowler,"$35,200,303",4,"$8,800,076"
Terry Jones,"$35,189,857",4,"$8,797,464"
Tobias Menzies,"$35,184,761",3,"$11,728,254"
Ashley Eckstein,"$35,161,554",1,"$35,161,554"
Terry Gilliam,"$35,117,013",3,"$11,705,671"
Graham Chapman,"$35,111,911",2,"$17,555,956"
Kathryn McCormick,"$35,074,677",1,"$35,074,677"
Mia Michaels,"$35,074,677",1,"$35,074,677"
Bert Lahr,"$35,037,326",1,"$35,037,326"
Jack Haley,"$35,037,326",1,"$35,037,326"
Frank Morgan,"$35,037,326",2,"$17,518,663"
Sonia Braga,"$35,030,790",7,"$5,004,399"
Ken Bevel,"$35,017,223",1,"$35,017,223"
Renee Jewell,"$35,017,223",1,"$35,017,223"
Bill Cosby,"$35,000,000",3,"$11,666,667"
Brad Davis,"$35,000,000",1,"$35,000,000"
Franco Nero,"$34,919,414",7,"$4,988,488"
Kelly Lynch,"$34,898,299",3,"$11,632,766"
Kerry Condon,"$34,754,753",2,"$17,377,377"
Rock Hudson,"$34,750,000",11,"$3,159,091"
Shari Rigby,"$34,700,142",3,"$11,566,714"
Aryn Wright-Thompson,"$34,700,142",1,"$34,700,142"
Mike Tyson,"$34,695,224",5,"$6,939,045"
David Patrick Kelly,"$34,606,365",3,"$11,535,455"
Steven Culp,"$34,566,746",1,"$34,566,746"
Stephan James,"$34,506,452",4,"$8,626,613"
Isabelle Fuhrman,"$34,473,251",9,"$3,830,361"
Sidse Babett Knudsen,"$34,400,231",6,"$5,733,372"
Richard Ayoade,"$34,353,000",2,"$17,176,500"
Sigrid Thornton,"$34,346,450",2,"$17,173,225"
Tom Burlinson,"$34,346,450",4,"$8,586,613"
Dan Yeager,"$34,341,945",1,"$34,341,945"
Nathan Phillips,"$34,307,768",3,"$11,435,923"
Roger Daltrey,"$34,251,525",1,"$34,251,525"
Gary Cooper,"$34,200,000",9,"$3,800,000"
Greta Gerwig,"$33,999,392",10,"$3,399,939"
Alexandra Breckenridge,"$33,889,159",2,"$16,944,580"
Ashton Sanders,"$33,863,503",4,"$8,465,876"
Zulay Henao,"$33,854,409",6,"$5,642,402"
Jacob Elordi,"$33,802,218",11,"$3,072,929"
William Katt,"$33,720,726",5,"$6,744,145"
James D'Arcy,"$33,699,024",4,"$8,424,756"
Alisan Porter,"$33,644,430",1,"$33,644,430"
A.J. Johnson,"$33,618,011",3,"$11,206,004"
Thomas Kretschmann,"$33,574,429",8,"$4,196,804"
John Witherspoon,"$33,505,902",2,"$16,752,951"
Radha Mitchell,"$33,474,276",14,"$2,391,020"
Linda Blair,"$33,460,983",7,"$4,780,140"
Erin Bethea,"$33,456,317",2,"$16,728,159"
Roman Griffin Davis,"$33,370,906",2,"$16,685,453"
Lucas Till,"$33,370,166",7,"$4,767,167"
Patrick Wayne,"$33,268,889",2,"$16,634,445"
K.D. Aubert,"$33,253,609",1,"$33,253,609"
Gerry Bednob,"$33,253,609",1,"$33,253,609"
"Don ""D.C."" Curry","$33,253,609",1,"$33,253,609"
Hong Chau,"$33,191,956",4,"$8,297,989"
Rachel Sennott,"$33,153,282",5,"$6,630,656"
Robert Carradine,"$33,098,912",3,"$11,032,971"
Pam Ferris,"$33,098,222",1,"$33,098,222"
Tina Desai,"$33,078,266",1,"$33,078,266"
Lillete Dubey,"$33,078,266",1,"$33,078,266"
Gilda Radner,"$33,056,243",4,"$8,264,061"
Brooke Shields,"$33,031,043",7,"$4,718,720"
Colleen Fitzpatrick,"$33,000,377",1,"$33,000,377"
Justine Waddell,"$33,000,377",1,"$33,000,377"
Martin Hewitt,"$33,000,000",2,"$16,500,000"
Iyana Halley,"$32,964,338",3,"$10,988,113"
Tuva Novotny,"$32,855,203",2,"$16,427,602"
Rosemary Clooney,"$32,800,094",1,"$32,800,094"
Vera Ellen,"$32,800,094",1,"$32,800,094"
Danny Kaye,"$32,800,094",2,"$16,400,047"
Shelley Hennig,"$32,789,645",3,"$10,929,882"
Rosanna Arquette,"$32,733,227",11,"$2,975,748"
Emily Watson,"$32,714,999",12,"$2,726,250"
Cicely Tyson,"$32,647,042",1,"$32,647,042"
Dave Matthews,"$32,647,042",1,"$32,647,042"
Eva Marie Saint,"$32,647,042",2,"$16,323,521"
Nat Wolff,"$32,626,647",11,"$2,966,059"
Jodie Comer,"$32,600,840",5,"$6,520,168"
Isabella Rossellini,"$32,585,363",4,"$8,146,341"
Emma Caulfield,"$32,539,681",2,"$16,269,841"
Chaney Kley,"$32,539,681",1,"$32,539,681"
Timothy Bottoms,"$32,527,392",3,"$10,842,464"
Claire Foy,"$32,514,555",8,"$4,064,319"
Nikolaj Coster-Waldau,"$32,513,105",13,"$2,501,008"
Amélie Hoeferle,"$32,494,740",1,"$32,494,740"
Gavin Warren,"$32,494,740",1,"$32,494,740"
Tom Guiry,"$32,477,105",3,"$10,825,702"
Andrew Jacobs,"$32,462,372",1,"$32,462,372"
Ron Livingston,"$32,433,111",11,"$2,948,465"
Marty York,"$32,416,586",1,"$32,416,586"
Shane Obedzinski,"$32,416,586",1,"$32,416,586"
Mike Vitar,"$32,416,586",1,"$32,416,586"
Grant Gelt,"$32,416,586",1,"$32,416,586"
Patrick Renna,"$32,416,586",1,"$32,416,586"
Brandon Quintin Adams,"$32,416,586",1,"$32,416,586"
Chauncey Leopardi,"$32,416,586",1,"$32,416,586"
Victor DiMattia,"$32,416,586",1,"$32,416,586"
Adrian Grenier,"$32,369,376",8,"$4,046,172"
Barnard Hughes,"$32,222,567",1,"$32,222,567"
Edward Herrmann,"$32,222,567",1,"$32,222,567"
Barbara Harris,"$32,200,000",3,"$10,733,333"
Shirley Jones,"$32,175,548",4,"$8,043,887"
Peri Gilpin,"$32,131,830",2,"$16,065,915"
Maisie Williams,"$32,123,113",9,"$3,569,235"
Brittany Daniel,"$32,089,350",2,"$16,044,675"
Brian Bedford,"$32,056,467",1,"$32,056,467"
Monica Evans,"$32,056,467",1,"$32,056,467"
Joseph Cotten,"$32,048,291",7,"$4,578,327"
Katrina Bowden,"$32,019,345",8,"$4,002,418"
Sarah Hyland,"$32,016,039",4,"$8,004,010"
Ava Kolker,"$32,015,787",1,"$32,015,787"
Koyu Rankin,"$32,015,231",1,"$32,015,231"
H. Jon Benjamin,"$31,933,830",1,"$31,933,830"
Bill Bixby,"$31,916,500",1,"$31,916,500"
Susan Clark,"$31,916,500",4,"$7,979,125"
Jennifer Carpenter,"$31,915,348",6,"$5,319,225"
Brian O'Halloran,"$31,884,602",4,"$7,971,151"
Jeff Anderson,"$31,884,602",3,"$10,628,201"
Thomas Horn,"$31,847,881",1,"$31,847,881"
Richard Roundtree,"$31,846,937",5,"$6,369,387"
Leah Jeffries,"$31,846,530",1,"$31,846,530"
Sam J. Jones,"$31,784,852",4,"$7,946,213"
Natalya Rudakova,"$31,715,062",1,"$31,715,062"
Gene Kelly,"$31,662,571",5,"$6,332,514"
Amanda Peterson,"$31,623,833",1,"$31,623,833"
J.J. Johnson,"$31,567,134",1,"$31,567,134"
Robert Loggia,"$31,566,657",4,"$7,891,664"
Drake Bell,"$31,559,243",4,"$7,889,811"
Nicholas Gonzalez,"$31,526,393",4,"$7,881,598"
Matthew Marsden,"$31,526,393",5,"$6,305,279"
Salli Richardson,"$31,526,393",1,"$31,526,393"
Johnny Messner,"$31,526,393",5,"$6,305,279"
Eugene Byrd,"$31,526,393",1,"$31,526,393"
Karl Yune,"$31,526,393",1,"$31,526,393"
Emjay Anthony,"$31,424,004",1,"$31,424,004"
Isabelle Huppert,"$31,333,489",23,"$1,362,326"
Renu Bakshi,"$31,206,263",1,"$31,206,263"
Cameron Arnett,"$31,205,639",8,"$3,900,705"
Gabby Soleil,"$31,203,964",1,"$31,203,964"
Solange Knowles,"$31,203,964",1,"$31,203,964"
Steve Harvey,"$31,203,964",1,"$31,203,964"
Gregory Peck,"$31,200,000",12,"$2,600,000"
Jemima West,"$31,165,421",1,"$31,165,421"
Yaya Deng,"$31,153,464",1,"$31,153,464"
Courtney Eaton,"$31,153,464",2,"$15,576,732"
Richard T. Jones,"$31,116,978",4,"$7,779,245"
Jeremy Jordan,"$31,079,412",6,"$5,179,902"
Richard Benjamin,"$31,034,456",4,"$7,758,614"
Isaiah Washington,"$30,969,385",3,"$10,323,128"
Michael McKean,"$30,960,729",3,"$10,320,243"
Marley Shelton,"$30,915,166",5,"$6,183,033"
Andre the Giant,"$30,857,000",1,"$30,857,000"
John Hawkes,"$30,746,452",13,"$2,365,112"
Kate Nelligan,"$30,632,062",2,"$15,316,031"
Tyrin Turner,"$30,625,187",2,"$15,312,594"
Vinnie Jones,"$30,607,214",12,"$2,550,601"
Javier Botet,"$30,564,825",2,"$15,282,413"
Prabhas,"$30,541,360",3,"$10,180,453"
Orson Welles,"$30,510,868",7,"$4,358,695"
Blanchard Ryan,"$30,500,882",1,"$30,500,882"
Daniel Travis,"$30,500,882",1,"$30,500,882"
Deborah Kerr,"$30,500,000",3,"$10,166,667"
Montgomery Clift,"$30,500,000",4,"$7,625,000"
Gary Busey,"$30,497,400",3,"$10,165,800"
Pamela Anderson,"$30,414,472",4,"$7,603,618"
Ryō Horikawa,"$30,376,755",1,"$30,376,755"
Masako Nozawa,"$30,376,755",1,"$30,376,755"
Timothy Spall,"$30,335,712",14,"$2,166,837"
Rade Sherbedgia,"$30,316,644",2,"$15,158,322"
Bianca Kajlich,"$30,259,652",1,"$30,259,652"
Busta Rhymes,"$30,259,652",1,"$30,259,652"
Pauly Shore,"$30,236,314",5,"$6,047,263"
Christopher Lee,"$30,126,247",11,"$2,738,750"
Desmond Harrington,"$30,113,491",1,"$30,113,491"
Julianna Margulies,"$30,113,491",2,"$15,056,746"
Richard Crenna,"$30,017,647",3,"$10,005,882"
John Gavin,"$30,000,000",2,"$15,000,000"
Olivia de Havilland,"$30,000,000",5,"$6,000,000"
Jean Simmons,"$30,000,000",3,"$10,000,000"
Marsha Mason,"$30,000,000",3,"$10,000,000"
Charles Laughton,"$30,000,000",10,"$3,000,000"
Leslie Grace,"$29,975,167",2,"$14,987,584"
Oscar Jaenada,"$29,974,356",4,"$7,493,589"
Justin Chatwin,"$29,962,135",9,"$3,329,126"
Deepika Padukone,"$29,947,104",12,"$2,495,592"
Lee Strasberg,"$29,900,000",1,"$29,900,000"
Jeremy Northam,"$29,812,495",2,"$14,906,248"
Scott Bakula,"$29,806,802",2,"$14,903,401"
Khary Payton,"$29,790,236",2,"$14,895,118"
Tara Strong,"$29,790,236",3,"$9,930,079"
Hynden Walch,"$29,790,236",1,"$29,790,236"
Greg Cipes,"$29,790,236",1,"$29,790,236"
Scott Menville,"$29,790,236",1,"$29,790,236"
Deborah Foreman,"$29,747,763",2,"$14,873,882"
Jaz Sinclair,"$29,747,603",1,"$29,747,603"
George Segal,"$29,635,544",2,"$14,817,772"
Roddy McDowall,"$29,581,524",6,"$4,930,254"
Ella Hunt,"$29,581,299",5,"$5,916,260"
Ringo Starr,"$29,569,527",4,"$7,392,382"
Takahiro Tamura,"$29,548,291",1,"$29,548,291"
Martin Balsam,"$29,548,291",3,"$9,849,430"
Eijiro Tono,"$29,548,291",1,"$29,548,291"
Koreya Senda,"$29,548,291",1,"$29,548,291"
Soh Yamamura,"$29,548,291",1,"$29,548,291"
Lolita Davidovich,"$29,534,657",2,"$14,767,329"
Tom Waits,"$29,495,722",3,"$9,831,907"
Lea Thompson,"$29,465,345",7,"$4,209,335"
Harley Jane Kozak,"$29,354,184",3,"$9,784,728"
James Wilby,"$29,272,822",2,"$14,636,411"
James Cagney,"$29,268,158",6,"$4,878,026"
Jacqueline Bisset,"$29,175,734",8,"$3,646,967"
Aspen Kennedy,"$29,123,632",1,"$29,123,632"
Dave Chappelle,"$29,113,476",3,"$9,704,492"
Tatanka Means,"$29,086,892",3,"$9,695,631"
Tom Payne,"$29,035,702",3,"$9,678,567"
Owen Crow Shoe,"$29,035,702",3,"$9,678,567"
Peter Mensah,"$29,029,543",2,"$14,514,772"
Stacy Keach,"$28,956,716",5,"$5,791,343"
Takehiro Hira,"$28,836,234",2,"$14,418,117"
Charlie Plummer,"$28,811,899",9,"$3,201,322"
Moses Gunn,"$28,797,741",3,"$9,599,247"
David Warner,"$28,716,828",4,"$7,179,207"
Heidi Klum,"$28,714,926",2,"$14,357,463"
John Ralston,"$28,714,231",1,"$28,714,231"
Melanie Scrofano,"$28,714,231",2,"$14,357,116"
Ethan Tavares,"$28,714,231",1,"$28,714,231"
Mark O'Brien,"$28,714,231",2,"$14,357,116"
Elyse Levesque,"$28,714,231",2,"$14,357,116"
Liam MacDonald,"$28,714,231",1,"$28,714,231"
Henry Czerny,"$28,714,231",1,"$28,714,231"
Nicky Guadagni,"$28,714,231",1,"$28,714,231"
Kristian Bruun,"$28,714,231",1,"$28,714,231"
Gaspard Ulliel,"$28,451,630",5,"$5,690,326"
Terri Irwin,"$28,436,931",1,"$28,436,931"
Steve Irwin,"$28,436,931",1,"$28,436,931"
Estelle Getty,"$28,411,000",1,"$28,411,000"
Kari Wahlgren,"$28,370,522",1,"$28,370,522"
Jeff Dunham,"$28,370,522",3,"$9,456,841"
Jonny Weston,"$28,366,294",3,"$9,455,431"
Susannah York,"$28,350,000",3,"$9,450,000"
Paul Scofield,"$28,350,000",2,"$14,175,000"
Wendy Hiller,"$28,350,000",2,"$14,175,000"
Leo McKern,"$28,350,000",2,"$14,175,000"
Úrsula Corberó,"$28,264,325",1,"$28,264,325"
Haruka Abe,"$28,264,325",1,"$28,264,325"
Peter Lorre,"$28,235,566",3,"$9,411,855"
Paul Lukas,"$28,200,000",1,"$28,200,000"
Judy Davis,"$28,193,959",8,"$3,524,245"
Elizabeth Lail,"$28,157,225",3,"$9,385,742"
Doona Bae,"$28,155,170",2,"$14,077,585"
Jake Ryan,"$28,153,025",3,"$9,384,342"
DeWanda Wise,"$28,140,161",3,"$9,380,054"
Jonah Bobo,"$28,045,540",1,"$28,045,540"
Pyper Braun,"$28,009,161",1,"$28,009,161"
Matilda Lutz,"$27,892,215",6,"$4,648,703"
Alex A. Hibbert,"$27,854,931",1,"$27,854,931"
Amanda Detmer,"$27,796,042",1,"$27,796,042"
Beanie Feldstein,"$27,779,809",3,"$9,259,936"
Bill Bellamy,"$27,779,319",3,"$9,259,773"
Rachel Ward,"$27,778,414",2,"$13,889,207"
Bob Odenkirk,"$27,747,027",5,"$5,549,405"
Robert Sloan,"$27,740,955",1,"$27,740,955"
Dartanian Sloan,"$27,740,955",1,"$27,740,955"
Peter Outerbridge,"$27,707,792",3,"$9,235,931"
Costas Mandylor,"$27,693,292",4,"$6,923,323"
Mark Rolston,"$27,693,292",1,"$27,693,292"
Pete Postlethwaite,"$27,686,050",3,"$9,228,683"
Simon Rex,"$27,678,386",3,"$9,226,129"
Zhou Xun,"$27,562,484",4,"$6,890,621"
Ben Johnson,"$27,505,085",3,"$9,168,362"
"Ed Begley, Jr.","$27,488,635",4,"$6,872,159"
Diana Rigg,"$27,459,287",3,"$9,153,096"
Paddy Considine,"$27,458,281",4,"$6,864,570"
D.L. Hughley,"$27,457,409",1,"$27,457,409"
Simon Helberg,"$27,383,770",5,"$5,476,754"
Gabriel LaBelle,"$27,315,968",3,"$9,105,323"
Sterling Jerins,"$27,288,872",2,"$13,644,436"
Claire Geare,"$27,288,872",1,"$27,288,872"
Thomas Lennon,"$27,198,278",8,"$3,399,785"
Max Irons,"$27,186,983",6,"$4,531,164"
Francesca Hayward,"$27,166,770",2,"$13,583,385"
Jason Derulo,"$27,166,770",1,"$27,166,770"
David Gyasi,"$27,108,272",2,"$13,554,136"
Jessie Buckley,"$27,101,478",10,"$2,710,148"
Robert Romanus,"$27,092,880",1,"$27,092,880"
Ray Walston,"$27,092,880",2,"$13,546,440"
Brian Backer,"$27,092,880",1,"$27,092,880"
Chazz Palminteri,"$27,088,845",5,"$5,417,769"
Dennis Miller,"$27,087,695",2,"$13,543,848"
Thora Birch,"$27,075,568",5,"$5,415,114"
Ashleigh Aston Moore,"$27,067,247",1,"$27,067,247"
Antonio Sabato Jr.,"$27,066,941",2,"$13,533,471"
Francis Capra,"$27,045,721",2,"$13,522,861"
Hugh Dancy,"$27,041,955",4,"$6,760,489"
Elliott Gould,"$27,038,419",4,"$6,759,605"
Shannyn Sossamon,"$26,951,319",5,"$5,390,264"
John Wayne,"$26,933,333",12,"$2,244,444"
Mamie Gummer,"$26,839,498",3,"$8,946,499"
Anne Archer,"$26,807,974",3,"$8,935,991"
Alison Elliott,"$26,789,174",2,"$13,394,587"
Katrina Kaif,"$26,751,140",11,"$2,431,922"
Albert Finney,"$26,742,631",5,"$5,348,526"
Justin Chon,"$26,742,591",7,"$3,820,370"
Kristen Anderson-Lopez,"$26,692,846",1,"$26,692,846"
Wyatt Dean Hall,"$26,692,846",1,"$26,692,846"
Huell Howser,"$26,692,846",1,"$26,692,846"
Travis Oates,"$26,692,846",1,"$26,692,846"
Bud Luckey,"$26,692,846",1,"$26,692,846"
Craig Bierko,"$26,638,520",1,"$26,638,520"
Natalie Dormer,"$26,631,139",3,"$8,877,046"
Jake Abel,"$26,623,701",3,"$8,874,567"
